_id,STATUS_TYPE,TOTAL
1,BEDS_ICU_TOTAL,2234
2,BEDS_ICU_OCCUPIED_COVID_19,292
3,BEDS_ICU_NO_OCCUPIED_COVID_19,1195
4,BEDS_AVAILABLE_ICU_BEDS_TOTAL,747
5,VENTS_TOTAL,2896
6,VENTS_ALL_USE_COVID_19,102
7,VENTS_NON_COVID_PTS_ON_VENTS,480
8,VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,2314
9,PCT_BEDS_ICU_OCCUPIED_COVID_19,13.07000000000000028421709430404007434844970703125
10,PCT_BEDS_ICU_NO_OCCUPIED_COVID_19,53.49000000000000198951966012828052043914794921875
11,PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL,33.43999999999999772626324556767940521240234375
12,PCT_VENTS_ALL_USE_COVID_19,3.520000000000000017763568394002504646778106689453125
13,PCT_VENTS_NON_COVID_PTS_ON_VENTS,16.57000000000000028421709430404007434844970703125
14,PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,79.900000000000005684341886080801486968994140625
