_id,STATUS_TYPE,TOTAL
1,BEDS_ICU_TOTAL,2141
2,BEDS_ICU_OCCUPIED_COVID_19,689
3,BEDS_ICU_NO_OCCUPIED_COVID_19,949
4,BEDS_AVAILABLE_ICU_BEDS_TOTAL,503
5,VENTS_TOTAL,2804
6,VENTS_ALL_USE_COVID_19,227
7,VENTS_NON_COVID_PTS_ON_VENTS,465
8,VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,2112
9,PCT_BEDS_ICU_OCCUPIED_COVID_19,32.17999999999999971578290569595992565155029296875
10,PCT_BEDS_ICU_NO_OCCUPIED_COVID_19,44.3299999999999982946974341757595539093017578125
11,PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL,23.489999999999998436805981327779591083526611328125
12,PCT_VENTS_ALL_USE_COVID_19,8.0999999999999996447286321199499070644378662109375
13,PCT_VENTS_NON_COVID_PTS_ON_VENTS,16.5799999999999982946974341757595539093017578125
14,PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,75.31999999999999317878973670303821563720703125
