_id,STATUS_TYPE,TOTAL
1,BEDS_ICU_TOTAL,2424
2,BEDS_ICU_OCCUPIED_COVID_19,304
3,BEDS_ICU_NO_OCCUPIED_COVID_19,1040
4,BEDS_AVAILABLE_ICU_BEDS_TOTAL,1080
5,VENTS_TOTAL,2856
6,VENTS_ALL_USE_COVID_19,69
7,VENTS_NON_COVID_PTS_ON_VENTS,402
8,VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,2385
9,PCT_BEDS_ICU_OCCUPIED_COVID_19,12.53999999999999914734871708787977695465087890625
10,PCT_BEDS_ICU_NO_OCCUPIED_COVID_19,42.89999999999999857891452847979962825775146484375
11,PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL,44.5499999999999971578290569595992565155029296875
12,PCT_VENTS_ALL_USE_COVID_19,2.4199999999999999289457264239899814128875732421875
13,PCT_VENTS_NON_COVID_PTS_ON_VENTS,14.0800000000000000710542735760100185871124267578125
14,PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE,83.5100000000000051159076974727213382720947265625
