_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
65,46595,Suppressed,Suppressed,Suppressed
66,46781,Suppressed,Suppressed,Suppressed
67,46786,Suppressed,Suppressed,Suppressed
68,46930,Suppressed,Suppressed,Suppressed
69,46957,Suppressed,Suppressed,Suppressed
70,46961,Suppressed,Suppressed,Suppressed
71,46967,Suppressed,Suppressed,Suppressed
72,46984,Suppressed,Suppressed,Suppressed
73,47016,Suppressed,Suppressed,Suppressed
74,47114,Suppressed,Suppressed,Suppressed
75,47354,Suppressed,Suppressed,Suppressed
76,47386,Suppressed,Suppressed,Suppressed
77,47453,Suppressed,Suppressed,Suppressed
78,47528,Suppressed,Suppressed,Suppressed
79,47550,Suppressed,Suppressed,Suppressed
80,47568,Suppressed,Suppressed,Suppressed
81,47837,Suppressed,Suppressed,Suppressed
82,47855,Suppressed,Suppressed,Suppressed
83,47861,Suppressed,Suppressed,Suppressed
84,47866,Suppressed,Suppressed,Suppressed
85,47983,Suppressed,Suppressed,Suppressed
86,47994,Suppressed,Suppressed,Suppressed
87,46103,Suppressed,Suppressed,Suppressed
88,46348,Suppressed,Suppressed,Suppressed
89,46377,Suppressed,Suppressed,Suppressed
90,46379,Suppressed,Suppressed,Suppressed
91,46731,Suppressed,Suppressed,Suppressed
92,46799,Suppressed,Suppressed,Suppressed
93,46920,Suppressed,Suppressed,Suppressed
94,46943,Suppressed,Suppressed,Suppressed
95,47123,Suppressed,Suppressed,Suppressed
96,47162,Suppressed,Suppressed,Suppressed
97,47226,Suppressed,Suppressed,Suppressed
98,47524,Suppressed,Suppressed,Suppressed
99,47596,Suppressed,Suppressed,Suppressed
100,47612,Suppressed,Suppressed,Suppressed
101,47854,Suppressed,Suppressed,Suppressed
102,47881,Suppressed,Suppressed,Suppressed
103,47955,Suppressed,Suppressed,Suppressed
104,47981,Suppressed,Suppressed,Suppressed
105,46915,Suppressed,Suppressed,Suppressed
106,46931,Suppressed,Suppressed,Suppressed
107,47116,Suppressed,Suppressed,Suppressed
108,47120,Suppressed,Suppressed,Suppressed
109,47351,Suppressed,Suppressed,Suppressed
110,47431,Suppressed,Suppressed,Suppressed
111,47522,Suppressed,Suppressed,Suppressed
112,47537,Suppressed,Suppressed,Suppressed
113,47590,Suppressed,Suppressed,Suppressed
114,47640,Suppressed,Suppressed,Suppressed
115,47849,Suppressed,Suppressed,Suppressed
116,47857,Suppressed,Suppressed,Suppressed
117,47942,Suppressed,Suppressed,Suppressed
118,47949,Suppressed,Suppressed,Suppressed
119,47965,Suppressed,Suppressed,Suppressed
120,46057,Suppressed,Suppressed,Suppressed
121,46058,100,2149,4.653300
122,46150,Suppressed,Suppressed,Suppressed
123,46791,Suppressed,Suppressed,Suppressed
124,46913,Suppressed,Suppressed,Suppressed
125,46959,Suppressed,Suppressed,Suppressed
126,46987,Suppressed,Suppressed,Suppressed
127,46988,Suppressed,Suppressed,Suppressed
128,47010,Suppressed,Suppressed,Suppressed
129,47036,Suppressed,Suppressed,Suppressed
130,47270,Suppressed,Suppressed,Suppressed
131,47280,Suppressed,Suppressed,Suppressed
132,47325,Suppressed,Suppressed,Suppressed
133,47385,39,1612,2.419300
134,47449,Suppressed,Suppressed,Suppressed
135,47451,Suppressed,Suppressed,Suppressed
136,47465,Suppressed,Suppressed,Suppressed
137,47529,Suppressed,Suppressed,Suppressed
138,47578,Suppressed,Suppressed,Suppressed
139,47584,Suppressed,Suppressed,Suppressed
140,47597,Suppressed,Suppressed,Suppressed
141,47876,Suppressed,Suppressed,Suppressed
142,47943,Suppressed,Suppressed,Suppressed
143,46070,73,2351,3.105000
144,46162,Suppressed,Suppressed,Suppressed
145,46175,Suppressed,Suppressed,Suppressed
146,46745,39,1841,2.118400
147,46759,Suppressed,Suppressed,Suppressed
148,46974,16,1699,0.941700
149,47011,Suppressed,Suppressed,Suppressed
150,47017,Suppressed,Suppressed,Suppressed
151,47110,Suppressed,Suppressed,Suppressed
152,47223,Suppressed,Suppressed,Suppressed
153,47234,Suppressed,Suppressed,Suppressed
154,47244,Suppressed,Suppressed,Suppressed
155,47427,Suppressed,Suppressed,Suppressed
156,47469,29,1749,1.658000
157,47513,30,1841,1.629500
158,47516,Suppressed,Suppressed,Suppressed
159,47521,Suppressed,Suppressed,Suppressed
160,47551,Suppressed,Suppressed,Suppressed
161,47585,Suppressed,Suppressed,Suppressed
162,47966,Suppressed,Suppressed,Suppressed
163,47967,Suppressed,Suppressed,Suppressed
164,46076,26,1696,1.533000
165,46216,46,1697,2.710600
166,46301,Suppressed,Suppressed,Suppressed
167,46340,Suppressed,Suppressed,Suppressed
168,46365,Suppressed,Suppressed,Suppressed
169,46747,29,2693,1.076800
170,47003,Suppressed,Suppressed,Suppressed
171,47142,Suppressed,Suppressed,Suppressed
172,47339,Suppressed,Suppressed,Suppressed
173,47342,51,2693,1.893700
174,47369,Suppressed,Suppressed,Suppressed
175,47387,Suppressed,Suppressed,Suppressed
176,47468,Suppressed,Suppressed,Suppressed
177,47470,25,1735,1.440900
178,47514,16,1559,1.026200
179,47525,Suppressed,Suppressed,Suppressed
180,47535,Suppressed,Suppressed,Suppressed
181,47575,Suppressed,Suppressed,Suppressed
182,47577,Suppressed,Suppressed,Suppressed
183,47611,Suppressed,Suppressed,Suppressed
184,47619,37,1696,2.181600
185,47631,28,2042,1.371200
186,47637,25,1507,1.658900
187,47708,Suppressed,Suppressed,Suppressed
188,47832,Suppressed,Suppressed,Suppressed
189,47841,15,2138,0.701500
190,47929,Suppressed,Suppressed,Suppressed
191,47930,Suppressed,Suppressed,Suppressed
192,47974,Suppressed,Suppressed,Suppressed
193,46017,86,6025,1.427300
194,46035,Suppressed,Suppressed,Suppressed
195,46950,Suppressed,Suppressed,Suppressed
196,47135,Suppressed,Suppressed,Suppressed
197,47147,Suppressed,Suppressed,Suppressed
198,47163,28,1746,1.603600
199,47231,Suppressed,Suppressed,Suppressed
200,47264,Suppressed,Suppressed,Suppressed
201,47324,Suppressed,Suppressed,Suppressed
202,47360,28,1546,1.811100
203,47541,Suppressed,Suppressed,Suppressed
204,47557,Suppressed,Suppressed,Suppressed
205,47846,Suppressed,Suppressed,Suppressed
206,47848,27,1691,1.596600
207,47917,Suppressed,Suppressed,Suppressed
208,47921,Suppressed,Suppressed,Suppressed
209,47926,Suppressed,Suppressed,Suppressed
210,47940,Suppressed,Suppressed,Suppressed
211,47989,Suppressed,Suppressed,Suppressed
212,46068,38,2850,1.333300
213,46105,26,1928,1.348500
214,46156,Suppressed,Suppressed,Suppressed
215,46165,Suppressed,Suppressed,Suppressed
216,46531,Suppressed,Suppressed,Suppressed
217,46571,96,5532,1.735300
218,46702,12,2304,0.520800
219,46764,Suppressed,Suppressed,Suppressed
220,46766,Suppressed,Suppressed,Suppressed
221,46776,Suppressed,Suppressed,Suppressed
222,46788,54,3260,1.656400
223,46990,Suppressed,Suppressed,Suppressed
224,47038,13,1504,0.864300
225,47166,Suppressed,Suppressed,Suppressed
226,47281,Suppressed,Suppressed,Suppressed
227,47345,Suppressed,Suppressed,Suppressed
228,47352,Suppressed,Suppressed,Suppressed
229,47515,Suppressed,Suppressed,Suppressed
230,47531,Suppressed,Suppressed,Suppressed
231,47561,26,1588,1.637200
232,47588,Suppressed,Suppressed,Suppressed
233,47649,Suppressed,Suppressed,Suppressed
234,47833,Suppressed,Suppressed,Suppressed
235,47840,10,1500,0.666600
236,47858,Suppressed,Suppressed,Suppressed
237,47862,33,1610,2.049600
238,47941,Suppressed,Suppressed,Suppressed
239,47951,22,2252,0.976900
240,47968,Suppressed,Suppressed,Suppressed
241,47992,Suppressed,Suppressed,Suppressed
242,46049,Suppressed,Suppressed,Suppressed
243,46133,Suppressed,Suppressed,Suppressed
244,46147,51,3264,1.562500
245,46180,Suppressed,Suppressed,Suppressed
246,46763,27,1631,1.655400
247,46941,Suppressed,Suppressed,Suppressed
248,46986,25,1915,1.305400
249,46991,19,1797,1.057300
250,47115,33,2622,1.258500
251,47145,30,1998,1.501500
252,47230,28,2029,1.379900
253,47272,44,2041,2.155800
254,47273,19,1849,1.027500
255,47357,Suppressed,Suppressed,Suppressed
256,47373,33,2226,1.482400
257,47436,18,1663,1.082300
258,47527,51,1897,2.688400
259,47579,48,2659,1.805100
260,47581,64,3883,1.648200
261,47850,33,2456,1.343600
262,47922,38,1623,2.341300
263,47950,Suppressed,Suppressed,Suppressed
264,47977,22,2206,0.997200
265,47995,21,1743,1.204800
266,46030,43,3308,1.299800
267,46056,29,2246,1.291100
268,46065,48,3669,1.308200
269,46149,21,1890,1.111100
270,46374,Suppressed,Suppressed,Suppressed
271,46510,44,3631,1.211700
272,46532,31,1905,1.627200
273,46543,104,3654,2.846100
274,46737,105,7068,1.485500
275,46760,Suppressed,Suppressed,Suppressed
276,46917,31,1853,1.672900
277,46982,38,2573,1.476800
278,47326,15,2295,0.653500
279,47358,Suppressed,Suppressed,Suppressed
280,47523,108,3435,3.144100
281,47532,123,4627,2.658300
282,47598,60,3418,1.755400
283,47847,Suppressed,Suppressed,Suppressed
284,47859,Suppressed,Suppressed,Suppressed
285,47928,19,2047,0.928100
286,47948,Suppressed,Suppressed,Suppressed
287,47991,Suppressed,Suppressed,Suppressed
288,46039,Suppressed,Suppressed,Suppressed
289,46171,12,1695,0.707900
290,46524,44,2326,1.891600
291,46705,16,1583,1.010700
292,46730,Suppressed,Suppressed,Suppressed
293,46794,21,1587,1.323200
294,46798,9,1661,0.541800
295,46911,Suppressed,Suppressed,Suppressed
296,46939,23,2101,1.094700
297,46960,Suppressed,Suppressed,Suppressed
298,46979,87,4733,1.838100
299,46985,Suppressed,Suppressed,Suppressed
300,47020,Suppressed,Suppressed,Suppressed
301,47023,25,1636,1.528100
302,47030,35,1636,2.139300
303,47031,84,5368,1.564800
304,47037,41,4333,0.946200
305,47042,50,4504,1.110100
306,47137,Suppressed,Suppressed,Suppressed
307,47141,26,1668,1.558700
308,47175,Suppressed,Suppressed,Suppressed
309,47340,40,2914,1.372600
310,47341,21,2283,0.919800
311,47346,83,4082,2.033300
312,47356,105,5781,1.816200
313,47393,17,1704,0.997600
314,47456,Suppressed,Suppressed,Suppressed
315,47564,Suppressed,Suppressed,Suppressed
316,47615,22,1611,1.365600
317,46051,46,2826,1.627700
318,46160,64,6421,0.996700
319,46186,15,1753,0.855600
320,46205,535,25356,2.109900
321,46278,172,8197,2.098300
322,46311,732,20816,3.516500
323,46542,102,4198,2.429700
324,46555,53,2835,1.869400
325,46770,28,2716,1.030900
326,46773,46,3662,1.256100
327,46933,105,6414,1.637000
328,47032,78,3289,2.371500
329,47040,121,5480,2.208000
330,47041,86,6125,1.404000
331,47043,55,5250,1.047600
332,47124,80,4264,1.876100
333,47138,46,4373,1.051900
334,47164,61,3779,1.614100
335,47232,44,2839,1.549800
336,47320,134,4134,3.241400
337,47383,72,2960,2.432400
338,47394,80,8470,0.944500
339,47459,32,3795,0.843200
340,47471,37,2727,1.356800
341,47558,115,4406,2.610000
342,47613,60,2679,2.239600
343,47648,123,4373,2.812700
344,47868,23,2937,0.783100
345,47918,55,6321,0.870100
346,46148,53,5097,1.039800
347,46320,455,15508,2.933900
348,46327,377,12153,3.102100
349,46346,Suppressed,Suppressed,Suppressed
350,46349,58,3336,1.738600
351,46504,58,3413,1.699300
352,46554,82,4942,1.659200
353,46573,195,3565,5.469800
354,46590,116,4908,2.363400
355,46732,85,3169,2.682200
356,46740,40,4060,0.985200
357,46741,84,4647,1.807600
358,46746,119,4036,2.948400
359,46779,31,2166,1.431200
360,46785,20,1542,1.297000
361,46787,38,3893,0.976100
362,46910,80,3360,2.380900
363,46914,100,4908,2.037400
364,46928,71,4951,1.434000
365,46929,43,3214,1.337800
366,46938,50,3200,1.562500
367,47024,42,3226,1.301900
368,47118,31,3502,0.885200
369,47283,55,3386,1.624300
370,47305,57,4106,1.388200
371,47353,83,5879,1.411800
372,47405,42,4427,0.948700
373,47454,193,7688,2.510400
374,47638,128,3577,3.578400
375,47639,130,4069,3.194800
376,47725,500,15851,3.154300
377,47901,50,3518,1.421200
378,47923,57,3494,1.631300
379,47954,34,2220,1.531500
380,47993,44,3918,1.123000
381,46001,197,10459,1.883500
382,46048,28,2406,1.163700
383,46120,81,5954,1.360400
384,46130,32,2508,1.275900
385,46172,33,2427,1.359700
386,46182,66,1927,3.425000
387,46201,595,30962,1.921700
388,46382,34,2108,1.612900
389,46409,147,8932,1.645700
390,46570,Suppressed,Suppressed,Suppressed
391,46919,39,2390,1.631700
392,47108,28,2463,1.136800
393,47125,26,1658,1.568100
394,47177,Suppressed,Suppressed,Suppressed
395,47227,13,1598,0.813500
396,47235,16,1784,0.896800
397,47380,32,2004,1.596800
398,47384,22,2000,1.100000
399,47462,77,4871,1.580700
400,47713,378,11032,3.426300
401,47946,28,2044,1.369800
402,47975,Suppressed,Suppressed,Suppressed
403,47990,14,1627,0.860400
404,46041,631,23891,2.641100
405,46118,72,5015,1.435600
406,46167,113,6336,1.783400
407,46168,906,30309,2.989200
408,46204,382,5125,7.453600
409,46241,730,30670,2.380100
410,46268,596,24965,2.387300
411,46322,574,23727,2.419100
412,46342,792,31244,2.534800
413,46375,605,23820,2.539800
414,46530,825,30614,2.694800
415,46534,224,11263,1.988800
416,46601,174,6090,2.857100
417,46613,441,10893,4.048400
418,46748,146,5134,2.843700
419,46765,129,5341,2.415200
420,46774,326,16008,2.036400
421,46795,116,5608,2.068400
422,46802,204,11086,1.840100
423,46989,72,5195,1.385900
424,46992,181,16759,1.080000
425,47220,87,5652,1.539200
426,47330,100,5755,1.737600
427,47610,141,5195,2.714100
428,47660,131,4934,2.655000
429,47904,267,16277,1.640300
430,47932,144,5357,2.688000
431,46034,77,6730,1.144100
432,46122,293,14671,1.997100
433,46176,503,27816,1.808300
434,46229,659,27262,2.417200
435,46310,305,13565,2.248400
436,46403,227,12601,1.801400
437,46507,261,9128,2.859300
438,46561,353,13343,2.645500
439,46565,198,7950,2.490500
440,46574,134,8339,1.606900
441,46635,212,6654,3.186000
442,46701,111,7979,1.391100
443,46711,63,7698,0.818300
444,46723,82,7692,1.066000
445,46738,139,7918,1.755400
446,46809,153,8947,1.710000
447,46814,286,12281,2.328800
448,46923,203,8048,2.522300
449,47167,199,15014,1.325400
450,47807,264,13045,2.023700
451,47872,108,8890,1.214800
452,47882,189,8430,2.241900
453,46031,21,2161,0.971700
454,46052,409,22060,1.854000
455,46113,238,14063,1.692300
456,46163,202,11963,1.688500
457,46237,967,39624,2.440400
458,46254,1118,38095,2.934700
459,46368,844,38691,2.181300
460,46383,683,39687,1.720900
461,46385,749,38866,1.927100
462,46410,1105,38340,2.882100
463,46514,1510,40263,3.750300
464,46526,1555,30671,5.069900
465,46544,715,30759,2.324500
466,46902,612,35697,1.714400
467,47304,738,30516,2.418400
468,47362,936,30243,3.094900
469,47403,470,30955,1.518300
470,47630,1149,34423,3.337800
471,47711,920,31457,2.924600
472,47714,983,34107,2.882100
473,47802,922,34532,2.669900
474,47905,678,38910,1.742400
475,47909,701,39373,1.780400
476,46069,83,6664,1.245400
477,46072,184,9324,1.973400
478,46280,119,6793,1.751800
479,46402,127,6726,1.888100
480,46552,177,6834,2.589900
481,46556,428,7314,5.851700
482,46567,227,9405,2.413600
483,46777,148,6259,2.364500
484,46783,92,6396,1.438300
485,47060,126,6448,1.954000
486,47165,91,6438,1.413400
487,47306,65,6189,1.050200
488,47396,258,7030,3.669900
489,47441,258,9269,2.783400
490,47567,211,6021,3.504400
491,47885,211,9009,2.342100
492,46050,22,1706,1.289500
493,46115,19,1933,0.982900
494,46124,128,8127,1.574900
495,46371,59,3599,1.639300
496,46391,322,9726,3.310700
497,46392,124,7957,1.558300
498,46406,222,9900,2.242400
499,46539,42,2298,1.827600
500,46553,128,3428,3.733900
501,46617,447,9601,4.655700
502,46742,41,3488,1.175400
503,46767,380,8564,4.437100
504,46772,25,3411,0.732900
505,46819,211,8765,2.407300
506,46926,31,1708,1.814900
507,46940,36,2548,1.412800
508,46962,139,9728,1.428800
509,47022,50,3358,1.488900
510,47143,75,3015,2.487500
511,47348,175,9828,1.780600
512,47424,98,9525,1.028800
513,47429,100,7986,1.252100
514,47542,349,9622,3.627100
515,47553,166,8495,1.954000
516,47665,94,3637,2.584500
517,47838,59,4081,1.445700
518,47874,78,3414,2.284700
519,47944,24,3623,0.662400
520,46044,33,2965,1.112900
521,46064,316,17148,1.842700
522,46106,118,5928,1.990500
523,46121,67,5276,1.269900
524,46126,66,4668,1.413800
525,46181,69,4832,1.427900
526,46202,547,16335,3.348600
527,46347,52,4760,1.092400
528,46366,70,5791,1.208700
529,46404,457,17326,2.637600
530,46408,350,17030,2.055100
531,46562,90,4788,1.879600
532,46616,145,5667,2.558600
533,46721,97,5058,1.917700
534,46807,355,16072,2.208800
535,46936,122,5922,2.060100
536,46994,61,2684,2.272700
537,47126,82,4250,1.929400
538,47136,91,4178,2.178000
539,47140,42,2669,1.573600
540,47172,454,16059,2.827000
541,47243,62,5951,1.041800
542,47246,56,4342,1.289700
543,47368,56,2845,1.968300
544,47390,109,5310,2.052700
545,47438,89,4798,1.854900
546,47452,87,5359,1.623400
547,47635,86,5671,1.516400
548,47809,17,2687,0.632600
549,47952,40,2798,1.429500
550,47959,101,2822,3.579000
551,46011,275,16770,1.639800
552,46012,345,19414,1.777000
553,46013,294,17876,1.644600
554,46228,385,14755,2.609200
555,46240,460,18731,2.455800
556,46250,438,18546,2.361600
557,46319,419,18404,2.276600
558,46637,574,15314,3.748200
559,46703,373,18029,2.068800
560,46706,364,18630,1.953800
561,46733,315,18777,1.677500
562,46755,342,15062,2.270600
563,46808,319,19309,1.652000
564,46818,331,18790,1.761500
565,46975,233,14691,1.586000
566,47112,402,16722,2.404000
567,47170,300,14795,2.027700
568,47501,514,17535,2.931200
569,47720,638,17413,3.663900
570,47834,362,19215,1.883900
571,47960,338,15003,2.252800
572,46036,172,11663,1.474700
573,46040,277,9944,2.785500
574,46055,268,10193,2.629200
575,46173,135,11190,1.206400
576,46231,284,10440,2.720300
577,46259,204,11617,1.756000
578,46341,172,10426,1.649700
579,46373,359,13859,2.590300
580,46405,234,11746,1.992100
581,46506,237,10070,2.353500
582,46540,351,11702,2.999400
583,46615,376,14609,2.573700
584,46714,196,14645,1.338300
585,46761,245,12039,2.035000
586,47001,160,10422,1.535200
587,47006,180,11727,1.534900
588,47012,196,10188,1.923800
589,47111,376,14533,2.587200
590,47119,259,10911,2.373700
591,47122,228,9979,2.284700
592,47371,209,12226,1.709400
593,47446,180,9990,1.801800
594,47460,88,11471,0.767100
595,47586,147,10932,1.344600
596,47601,455,13896,3.274300
597,47620,405,13427,3.016300
598,47804,242,11020,2.196000
599,47842,167,10085,1.655900
600,47978,155,11793,1.314300
601,46107,246,12774,1.925700
602,46394,341,12258,2.781800
603,46407,237,12656,1.872600
604,46550,351,12311,2.851100
605,46582,323,12378,2.609400
606,47670,273,12352,2.210100
607,47805,315,12852,2.450900
608,46164,37,3957,0.935000
609,46166,23,2306,0.997300
610,46184,223,11806,1.888800
611,46217,765,29358,2.605700
612,46225,135,7319,1.844500
613,46260,883,32406,2.724800
614,46303,281,14170,1.983000
615,46390,20,2796,0.715300
616,46501,104,3856,2.697000
617,46538,69,3867,1.784300
618,46784,38,2236,1.699400
619,46797,45,3957,1.137200
620,46803,260,9758,2.664400
621,46805,544,21306,2.553200
622,46816,617,18116,3.405800
623,46845,543,22117,2.455100
624,46901,675,37633,1.793600
625,46951,18,2170,0.829400
626,46978,28,2059,1.359800
627,46996,81,7139,1.134600
628,47102,149,7255,2.053700
629,47229,76,3231,2.352200
630,47265,283,20911,1.353300
631,47334,69,3263,2.114600
632,47336,35,3807,0.919300
633,47359,34,3143,1.081700
634,47433,32,4025,0.795000
635,47448,77,7505,1.025900
636,47520,26,3267,0.795800
637,47970,25,2034,1.229100
638,47987,42,4049,1.037200
639,46071,45,3417,1.316900
640,46075,105,2913,3.604500
641,46157,38,3639,1.044200
642,46161,67,2655,2.523500
643,46511,92,4435,2.074400
644,46536,71,3445,2.060900
645,46619,1082,21408,5.054100
646,46710,106,4679,2.265400
647,46792,39,3499,1.114600
648,46932,47,3448,1.363100
649,47106,92,4718,1.949900
650,47117,70,4429,1.580400
651,47129,633,19527,3.241600
652,47161,55,3735,1.472500
653,47250,249,21944,1.134700
654,47432,90,4537,1.983600
655,47512,64,3981,1.607600
656,47633,91,2542,3.579800
657,47634,35,2382,1.469300
658,47666,Suppressed,Suppressed,Suppressed
659,47710,530,19527,2.714100
660,47803,486,21102,2.303000
661,47879,80,3302,2.422700
662,47920,31,2414,1.284100
663,46016,361,19225,1.877700
664,46062,574,29730,1.930700
665,46128,23,1949,1.180000
666,46135,488,20992,2.324600
667,46236,607,27294,2.223900
668,46312,1147,29698,3.862200
669,46323,728,22743,3.200900
670,46356,373,17524,2.128500
671,46614,908,29573,3.070300
672,46743,38,1971,1.927900
673,46750,299,27221,1.098400
674,46793,42,4292,0.978500
675,46804,488,27245,1.791100
676,46825,621,27931,2.223300
677,46952,376,20308,1.851400
678,47018,102,4275,2.385900
679,47240,376,20832,1.804900
680,47260,20,1911,1.046500
681,47302,476,27592,1.725100
682,47327,73,4597,1.587900
683,47338,57,2827,2.016200
684,47355,24,2885,0.831800
685,47406,560,4730,11.839300
686,47421,529,27831,1.900700
687,47443,Suppressed,Suppressed,Suppressed
688,47562,120,4658,2.576200
689,47715,847,27063,3.129700
690,47933,427,27937,1.528400
691,47957,36,1894,1.900700
692,47963,21,1949,1.077400
693,47971,27,1865,1.447700
694,46077,566,24512,2.309000
695,46158,404,23053,1.752400
696,46208,472,22239,2.122300
697,46214,703,24306,2.892200
698,46218,670,29028,2.308100
699,46221,525,26393,1.989100
700,46234,584,24810,2.353800
701,46256,461,23647,1.949500
702,46304,478,24207,1.974600
703,46321,608,23603,2.575900
704,46324,699,23165,3.017400
705,46517,1316,23764,5.537700
706,46528,1135,26104,4.347900
707,46563,830,23599,3.517000
708,46580,580,21338,2.718100
709,46725,296,23080,1.282400
710,46806,860,23560,3.650200
711,46815,465,26522,1.753200
712,46947,2050,28866,7.101700
713,46953,459,24177,1.898400
714,46970,397,23766,1.670400
715,47025,406,22932,1.770400
716,47274,855,28770,2.971800
717,47331,639,23429,2.727300
718,47408,640,24776,2.583100
719,47712,817,26012,3.140800
720,46074,601,26745,2.247100
721,46143,1111,48555,2.288100
722,46239,637,25345,2.513300
723,46545,671,25082,2.675200
724,46628,797,25650,3.107200
725,47130,1075,44722,2.403700
726,47150,1176,47472,2.477200
727,47201,768,41662,1.843400
728,47203,426,25806,1.650700
729,47303,805,25365,3.173600
730,47374,901,46875,1.922100
731,47401,658,41011,1.604400
732,47404,476,21026,2.263800
733,47546,689,21009,3.279500
734,47591,520,26770,1.942400
735,46032,1036,42234,2.452900
736,46226,1005,43904,2.289000
737,46227,1375,57086,2.408600
738,46307,1562,60619,2.576700
739,46350,851,43650,1.949500
740,46360,755,43625,1.730600
741,46516,1682,33501,5.020700
742,46835,705,33604,2.097900
743,47906,1696,66972,2.532400
744,46033,646,34889,1.851500
745,46037,1003,35891,2.794500
746,46038,869,37723,2.303600
747,46060,703,34708,2.025400
748,46112,754,33662,2.239900
749,46123,889,31754,2.799600
750,46131,637,31036,2.052400
751,46140,619,38543,1.605900
752,46142,762,30413,2.505500
753,46151,413,30921,1.335600
754,46203,746,38950,1.915200
755,46219,787,33930,2.319400
756,46220,729,34830,2.093000
757,46222,1055,34044,3.098900
758,46224,1163,35094,3.313900
759,46235,855,30825,2.773700
