_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
65,46110,Suppressed,Suppressed,Suppressed
66,46125,Suppressed,Suppressed,Suppressed
67,46290,Suppressed,Suppressed,Suppressed
68,46393,Suppressed,Suppressed,Suppressed
69,46595,Suppressed,Suppressed,Suppressed
70,46781,Suppressed,Suppressed,Suppressed
71,46786,Suppressed,Suppressed,Suppressed
72,46930,Suppressed,Suppressed,Suppressed
73,46957,Suppressed,Suppressed,Suppressed
74,46961,Suppressed,Suppressed,Suppressed
75,46967,Suppressed,Suppressed,Suppressed
76,46984,Suppressed,Suppressed,Suppressed
77,47016,Suppressed,Suppressed,Suppressed
78,47104,Suppressed,Suppressed,Suppressed
79,47114,Suppressed,Suppressed,Suppressed
80,47354,Suppressed,Suppressed,Suppressed
81,47386,Suppressed,Suppressed,Suppressed
82,47453,Suppressed,Suppressed,Suppressed
83,47528,Suppressed,Suppressed,Suppressed
84,47550,Suppressed,Suppressed,Suppressed
85,47568,Suppressed,Suppressed,Suppressed
86,47837,Suppressed,Suppressed,Suppressed
87,47855,Suppressed,Suppressed,Suppressed
88,47861,Suppressed,Suppressed,Suppressed
89,47866,Suppressed,Suppressed,Suppressed
90,47983,Suppressed,Suppressed,Suppressed
91,47994,Suppressed,Suppressed,Suppressed
92,46103,Suppressed,Suppressed,Suppressed
93,46348,Suppressed,Suppressed,Suppressed
94,46377,Suppressed,Suppressed,Suppressed
95,46379,Suppressed,Suppressed,Suppressed
96,46731,Suppressed,Suppressed,Suppressed
97,46799,Suppressed,Suppressed,Suppressed
98,46920,Suppressed,Suppressed,Suppressed
99,46943,Suppressed,Suppressed,Suppressed
100,47123,Suppressed,Suppressed,Suppressed
101,47162,Suppressed,Suppressed,Suppressed
102,47226,Suppressed,Suppressed,Suppressed
103,47524,Suppressed,Suppressed,Suppressed
104,47596,Suppressed,Suppressed,Suppressed
105,47612,Suppressed,Suppressed,Suppressed
106,47854,Suppressed,Suppressed,Suppressed
107,47881,Suppressed,Suppressed,Suppressed
108,47955,Suppressed,Suppressed,Suppressed
109,47958,Suppressed,Suppressed,Suppressed
110,47981,Suppressed,Suppressed,Suppressed
111,46915,Suppressed,Suppressed,Suppressed
112,46931,Suppressed,Suppressed,Suppressed
113,47116,Suppressed,Suppressed,Suppressed
114,47120,Suppressed,Suppressed,Suppressed
115,47351,Suppressed,Suppressed,Suppressed
116,47431,Suppressed,Suppressed,Suppressed
117,47522,Suppressed,Suppressed,Suppressed
118,47536,Suppressed,Suppressed,Suppressed
119,47537,Suppressed,Suppressed,Suppressed
120,47590,Suppressed,Suppressed,Suppressed
121,47640,Suppressed,Suppressed,Suppressed
122,47849,Suppressed,Suppressed,Suppressed
123,47857,Suppressed,Suppressed,Suppressed
124,47942,Suppressed,Suppressed,Suppressed
125,47949,Suppressed,Suppressed,Suppressed
126,47964,Suppressed,Suppressed,Suppressed
127,47965,Suppressed,Suppressed,Suppressed
128,46057,Suppressed,Suppressed,Suppressed
129,46058,145,2149,6.747300
130,46150,Suppressed,Suppressed,Suppressed
131,46791,Suppressed,Suppressed,Suppressed
132,46913,Suppressed,Suppressed,Suppressed
133,46959,Suppressed,Suppressed,Suppressed
134,46987,Suppressed,Suppressed,Suppressed
135,46988,Suppressed,Suppressed,Suppressed
136,47010,Suppressed,Suppressed,Suppressed
137,47036,Suppressed,Suppressed,Suppressed
138,47270,Suppressed,Suppressed,Suppressed
139,47280,Suppressed,Suppressed,Suppressed
140,47325,Suppressed,Suppressed,Suppressed
141,47385,66,1612,4.094200
142,47449,Suppressed,Suppressed,Suppressed
143,47451,Suppressed,Suppressed,Suppressed
144,47465,Suppressed,Suppressed,Suppressed
145,47529,Suppressed,Suppressed,Suppressed
146,47578,Suppressed,Suppressed,Suppressed
147,47584,Suppressed,Suppressed,Suppressed
148,47597,Suppressed,Suppressed,Suppressed
149,47876,Suppressed,Suppressed,Suppressed
150,47943,Suppressed,Suppressed,Suppressed
151,46070,100,2351,4.253500
152,46162,Suppressed,Suppressed,Suppressed
153,46175,Suppressed,Suppressed,Suppressed
154,46745,89,1841,4.834300
155,46759,Suppressed,Suppressed,Suppressed
156,46974,48,1699,2.825100
157,47011,Suppressed,Suppressed,Suppressed
158,47017,Suppressed,Suppressed,Suppressed
159,47110,Suppressed,Suppressed,Suppressed
160,47223,Suppressed,Suppressed,Suppressed
161,47234,Suppressed,Suppressed,Suppressed
162,47244,Suppressed,Suppressed,Suppressed
163,47427,Suppressed,Suppressed,Suppressed
164,47469,52,1749,2.973100
165,47513,53,1841,2.878800
166,47516,Suppressed,Suppressed,Suppressed
167,47521,Suppressed,Suppressed,Suppressed
168,47551,Suppressed,Suppressed,Suppressed
169,47585,Suppressed,Suppressed,Suppressed
170,47966,Suppressed,Suppressed,Suppressed
171,47967,Suppressed,Suppressed,Suppressed
172,46076,46,1696,2.712200
173,46216,77,1697,4.537400
174,46301,Suppressed,Suppressed,Suppressed
175,46340,Suppressed,Suppressed,Suppressed
176,46365,Suppressed,Suppressed,Suppressed
177,46747,60,2693,2.227900
178,47003,Suppressed,Suppressed,Suppressed
179,47142,Suppressed,Suppressed,Suppressed
180,47339,Suppressed,Suppressed,Suppressed
181,47342,80,2693,2.970600
182,47369,Suppressed,Suppressed,Suppressed
183,47387,Suppressed,Suppressed,Suppressed
184,47468,Suppressed,Suppressed,Suppressed
185,47470,48,1735,2.766500
186,47514,195,1559,12.508000
187,47525,Suppressed,Suppressed,Suppressed
188,47535,Suppressed,Suppressed,Suppressed
189,47575,Suppressed,Suppressed,Suppressed
190,47577,Suppressed,Suppressed,Suppressed
191,47611,Suppressed,Suppressed,Suppressed
192,47619,66,1696,3.891500
193,47631,53,2042,2.595400
194,47637,49,1507,3.251400
195,47708,Suppressed,Suppressed,Suppressed
196,47832,Suppressed,Suppressed,Suppressed
197,47841,46,2138,2.151500
198,47929,Suppressed,Suppressed,Suppressed
199,47930,Suppressed,Suppressed,Suppressed
200,47974,Suppressed,Suppressed,Suppressed
201,46017,161,6025,2.672100
202,46035,Suppressed,Suppressed,Suppressed
203,46950,Suppressed,Suppressed,Suppressed
204,47135,Suppressed,Suppressed,Suppressed
205,47147,Suppressed,Suppressed,Suppressed
206,47163,49,1746,2.806400
207,47231,Suppressed,Suppressed,Suppressed
208,47264,Suppressed,Suppressed,Suppressed
209,47324,Suppressed,Suppressed,Suppressed
210,47360,49,1546,3.169400
211,47541,Suppressed,Suppressed,Suppressed
212,47557,Suppressed,Suppressed,Suppressed
213,47846,Suppressed,Suppressed,Suppressed
214,47848,48,1691,2.838500
215,47917,Suppressed,Suppressed,Suppressed
216,47921,Suppressed,Suppressed,Suppressed
217,47926,Suppressed,Suppressed,Suppressed
218,47940,Suppressed,Suppressed,Suppressed
219,47989,Suppressed,Suppressed,Suppressed
220,46068,79,2850,2.771900
221,46105,37,1928,1.919000
222,46156,Suppressed,Suppressed,Suppressed
223,46165,Suppressed,Suppressed,Suppressed
224,46531,Suppressed,Suppressed,Suppressed
225,46571,165,5532,2.982600
226,46702,49,2304,2.126700
227,46764,Suppressed,Suppressed,Suppressed
228,46766,Suppressed,Suppressed,Suppressed
229,46776,Suppressed,Suppressed,Suppressed
230,46788,115,3260,3.527600
231,46990,Suppressed,Suppressed,Suppressed
232,47038,21,1504,1.396200
233,47166,Suppressed,Suppressed,Suppressed
234,47281,Suppressed,Suppressed,Suppressed
235,47345,Suppressed,Suppressed,Suppressed
236,47352,Suppressed,Suppressed,Suppressed
237,47515,Suppressed,Suppressed,Suppressed
238,47531,Suppressed,Suppressed,Suppressed
239,47561,52,1588,3.274500
240,47588,Suppressed,Suppressed,Suppressed
241,47649,Suppressed,Suppressed,Suppressed
242,47833,Suppressed,Suppressed,Suppressed
243,47840,47,1500,3.133300
244,47858,Suppressed,Suppressed,Suppressed
245,47862,47,1610,2.919200
246,47941,Suppressed,Suppressed,Suppressed
247,47951,60,2252,2.664200
248,47968,Suppressed,Suppressed,Suppressed
249,47992,Suppressed,Suppressed,Suppressed
250,46049,Suppressed,Suppressed,Suppressed
251,46133,Suppressed,Suppressed,Suppressed
252,46147,71,3264,2.175200
253,46180,Suppressed,Suppressed,Suppressed
254,46763,63,1631,3.862600
255,46941,Suppressed,Suppressed,Suppressed
256,46986,42,1915,2.193200
257,46991,50,1797,2.782400
258,47115,57,2622,2.173900
259,47145,39,1998,1.951900
260,47230,65,2029,3.203500
261,47272,72,2041,3.527600
262,47273,44,1849,2.379600
263,47357,Suppressed,Suppressed,Suppressed
264,47373,103,2226,4.627100
265,47436,34,1663,2.044400
266,47527,73,1897,3.848100
267,47579,138,2659,5.189900
268,47581,104,3883,2.678300
269,47850,85,2456,3.460900
270,47922,106,1623,6.531100
271,47950,Suppressed,Suppressed,Suppressed
272,47977,73,2206,3.309100
273,47995,59,1743,3.384900
274,46030,95,3308,2.871800
275,46056,69,2246,3.072100
276,46065,145,3669,3.952000
277,46149,39,1890,2.063400
278,46374,Suppressed,Suppressed,Suppressed
279,46510,98,3631,2.698900
280,46532,66,1905,3.464500
281,46543,159,3654,4.351300
282,46737,247,7068,3.494600
283,46760,Suppressed,Suppressed,Suppressed
284,46917,58,1853,3.130000
285,46982,91,2573,3.536700
286,47326,44,2295,1.917200
287,47358,Suppressed,Suppressed,Suppressed
288,47523,154,3435,4.483200
289,47532,232,4627,5.014000
290,47598,95,3418,2.779400
291,47847,Suppressed,Suppressed,Suppressed
292,47859,Suppressed,Suppressed,Suppressed
293,47928,37,2047,1.807500
294,47948,Suppressed,Suppressed,Suppressed
295,47991,Suppressed,Suppressed,Suppressed
296,46039,Suppressed,Suppressed,Suppressed
297,46171,27,1695,1.592900
298,46524,78,2326,3.353300
299,46705,46,1583,2.905800
300,46730,Suppressed,Suppressed,Suppressed
301,46794,44,1587,2.772500
302,46798,35,1661,2.107100
303,46911,Suppressed,Suppressed,Suppressed
304,46939,53,2101,2.522600
305,46960,Suppressed,Suppressed,Suppressed
306,46979,152,4733,3.211400
307,46985,Suppressed,Suppressed,Suppressed
308,47020,Suppressed,Suppressed,Suppressed
309,47023,55,1636,3.361800
310,47030,54,1636,3.300700
311,47031,189,5368,3.520800
312,47037,114,4333,2.630900
313,47042,152,4504,3.374700
314,47137,Suppressed,Suppressed,Suppressed
315,47141,43,1668,2.577900
316,47175,Suppressed,Suppressed,Suppressed
317,47340,97,2914,3.328700
318,47341,53,2283,2.321500
319,47346,151,4082,3.699100
320,47356,183,5781,3.165500
321,47393,47,1704,2.758200
322,47456,Suppressed,Suppressed,Suppressed
323,47564,Suppressed,Suppressed,Suppressed
324,47615,33,1611,2.048400
325,46051,96,2826,3.397000
326,46160,182,6421,2.834400
327,46186,36,1753,2.053600
328,46205,862,25356,3.399500
329,46278,289,8197,3.525600
330,46311,1379,20816,6.624700
331,46542,242,4198,5.764600
332,46555,120,2835,4.232800
333,46770,89,2716,3.276800
334,46773,154,3662,4.205300
335,46933,198,6414,3.086900
336,47032,145,3289,4.408600
337,47040,204,5480,3.722600
338,47041,183,6125,2.987700
339,47043,167,5250,3.180900
340,47124,135,4264,3.166000
341,47138,101,4373,2.309600
342,47164,95,3779,2.513800
343,47232,88,2839,3.099600
344,47320,181,4134,4.378300
345,47383,97,2960,3.277000
346,47394,448,8470,5.289200
347,47459,59,3795,1.554600
348,47471,58,2727,2.126800
349,47558,141,4406,3.200100
350,47613,115,2679,4.292600
351,47648,228,4373,5.213800
352,47868,45,2937,1.532100
353,47918,156,6321,2.467900
354,46148,116,5097,2.275800
355,46320,701,15508,4.520200
356,46327,584,12153,4.805300
357,46346,Suppressed,Suppressed,Suppressed
358,46349,151,3336,4.526300
359,46504,184,3413,5.391100
360,46554,170,4942,3.439900
361,46573,352,3565,9.873700
362,46590,259,4908,5.277000
363,46732,154,3169,4.859500
364,46740,92,4060,2.266000
365,46741,135,4647,2.905100
366,46746,189,4036,4.682800
367,46779,61,2166,2.816200
368,46785,40,1542,2.594000
369,46787,102,3893,2.620000
370,46910,156,3360,4.642800
371,46914,167,4908,3.402600
372,46928,143,4951,2.888300
373,46929,111,3214,3.453600
374,46938,84,3200,2.625000
375,47024,63,3226,1.952800
376,47118,57,3502,1.627600
377,47283,116,3386,3.425800
378,47305,101,4106,2.459800
379,47353,193,5879,3.282800
380,47405,61,4427,1.377900
381,47454,269,7688,3.498900
382,47638,204,3577,5.703100
383,47639,237,4069,5.824500
384,47725,874,15851,5.513800
385,47901,88,3518,2.501400
386,47923,114,3494,3.262700
387,47954,66,2220,2.972900
388,47993,100,3918,2.552300
389,46001,389,10459,3.719200
390,46048,43,2406,1.787100
391,46120,125,5954,2.099400
392,46130,54,2508,2.153100
393,46172,50,2427,2.060100
394,46182,97,1927,5.033700
395,46201,910,30962,2.939000
396,46382,74,2108,3.510400
397,46409,240,8932,2.686900
398,46570,Suppressed,Suppressed,Suppressed
399,46919,84,2390,3.514600
400,47108,36,2463,1.461600
401,47125,51,1658,3.075900
402,47177,Suppressed,Suppressed,Suppressed
403,47227,28,1598,1.752100
404,47235,45,1784,2.522400
405,47380,73,2004,3.642700
406,47384,44,2000,2.200000
407,47462,136,4871,2.792000
408,47713,478,11032,4.332800
409,47946,71,2044,3.473500
410,47975,Suppressed,Suppressed,Suppressed
411,47990,43,1627,2.642900
412,46041,1167,23891,4.884600
413,46118,118,5015,2.352900
414,46167,195,6336,3.077600
415,46168,1338,30309,4.414500
416,46204,566,5125,11.043900
417,46241,1118,30670,3.645200
418,46268,897,24965,3.593000
419,46322,1107,23727,4.665500
420,46342,1573,31244,5.034500
421,46375,1250,23820,5.247600
422,46530,1586,30614,5.180600
423,46534,439,11263,3.897700
424,46601,266,6090,4.367800
425,46613,673,10893,6.178200
426,46748,288,5134,5.609600
427,46765,265,5341,4.961600
428,46774,715,16008,4.466500
429,46795,236,5608,4.208200
430,46802,393,11086,3.545000
431,46989,144,5195,2.771800
432,46992,694,16759,4.141000
433,47220,166,5652,2.937000
434,47330,255,5755,4.430900
435,47610,224,5195,4.311800
436,47660,191,4934,3.871000
437,47904,493,16277,3.028800
438,47932,305,5357,5.693400
439,46034,210,6730,3.120300
440,46122,491,14671,3.346700
441,46176,1073,27816,3.857400
442,46229,942,27262,3.455300
443,46310,529,13565,3.899700
444,46403,380,12601,3.015600
445,46507,534,9128,5.850100
446,46561,742,13343,5.560900
447,46565,271,7950,3.408800
448,46574,275,8339,3.297700
449,46635,369,6654,5.545500
450,46701,246,7979,3.083000
451,46711,305,7698,3.962000
452,46723,223,7692,2.899100
453,46738,282,7918,3.561500
454,46809,293,8947,3.274800
455,46814,646,12281,5.260100
456,46923,338,8048,4.199800
457,47167,340,15014,2.264500
458,47807,483,13045,3.702500
459,47872,244,8890,2.744600
460,47882,292,8430,3.463800
461,46031,57,2161,2.637600
462,46052,629,22060,2.851300
463,46113,474,14063,3.370500
464,46163,394,11963,3.293400
465,46164,75,3957,1.895300
466,46166,47,2306,2.038100
467,46184,411,11806,3.481200
468,46217,1537,29358,5.235300
469,46225,191,7319,2.609600
470,46260,1207,32406,3.724600
471,46303,647,14170,4.565900
472,46390,62,2796,2.217400
473,46501,162,3856,4.201200
474,46538,184,3867,4.758200
475,46784,93,2236,4.159200
476,46797,114,3957,2.880900
477,46803,394,9758,4.037700
478,46805,941,21306,4.416500
479,46816,909,18116,5.017600
480,46845,1201,22117,5.430200
481,46901,1296,37633,3.443700
482,46951,58,2170,2.672800
483,46978,66,2059,3.205400
484,46996,185,7139,2.591300
485,47102,235,7255,3.239100
486,47229,115,3231,3.559200
487,47265,591,20911,2.826200
488,47334,99,3263,3.034000
489,47336,114,3807,2.994400
490,47359,82,3143,2.608900
491,47433,58,4025,1.440900
492,47448,181,7505,2.411700
493,47520,58,3267,1.775300
494,47970,49,2034,2.409000
495,47987,98,4049,2.420300
496,46071,73,3417,2.136300
497,46075,232,2913,7.964200
498,46157,75,3639,2.061000
499,46161,90,2655,3.389800
500,46511,292,4435,6.583900
501,46536,122,3445,3.541300
502,46619,1471,21408,6.871200
503,46710,193,4679,4.124800
504,46792,102,3499,2.915100
505,46932,126,3448,3.654200
506,47106,165,4718,3.497200
507,47117,120,4429,2.709400
508,47129,884,19527,4.527000
509,47161,115,3735,3.078900
510,47250,694,21944,3.162500
511,47432,152,4537,3.350200
512,47512,125,3981,3.139900
513,47633,125,2542,4.917300
514,47634,72,2382,3.022600
515,47666,Suppressed,Suppressed,Suppressed
516,47710,875,19527,4.480900
517,46404,610,17326,3.520700
518,46408,531,17030,3.118000
519,46562,185,4788,3.863800
520,46616,254,5667,4.482000
521,46721,173,5058,3.420300
522,46807,639,16072,3.975800
523,46936,247,5922,4.170800
524,46994,123,2684,4.582700
525,47126,121,4250,2.847000
526,47136,152,4178,3.638100
527,47140,65,2669,2.435300
528,47172,731,16059,4.551900
529,47243,221,5951,3.713600
530,47246,128,4342,2.947900
531,47368,103,2845,3.620300
532,47390,211,5310,3.973600
533,47438,153,4798,3.188800
534,47452,135,5359,2.519100
535,47635,135,5671,2.380500
536,47809,39,2687,1.451400
537,47952,74,2798,2.644700
538,47959,126,2822,4.464900
539,46011,520,16770,3.100700
540,46012,619,19414,3.188400
541,46013,520,17876,2.908900
542,46228,548,14755,3.713900
543,46240,681,18731,3.635600
544,46250,685,18546,3.693500
545,46319,829,18404,4.504400
546,46637,912,15314,5.955300
547,46703,700,18029,3.882600
548,46706,860,18630,4.616200
549,46733,925,18777,4.926200
550,46755,697,15062,4.627500
551,46808,664,19309,3.438800
552,46818,749,18790,3.986100
553,46975,509,14691,3.464700
554,47112,627,16722,3.749500
555,47170,518,14795,3.501100
556,47501,853,17535,4.864500
557,47720,916,17413,5.260400
558,47834,720,19215,3.747000
559,47960,652,15003,4.345700
560,46036,441,11663,3.781100
561,46040,491,9944,4.937600
562,46055,487,10193,4.777700
563,46173,316,11190,2.823900
564,46231,424,10440,4.061300
565,46259,450,11617,3.873600
566,46341,370,10426,3.548800
567,46373,837,13859,6.039300
568,46405,497,11746,4.231200
569,46506,585,10070,5.809300
570,46540,602,11702,5.144400
571,46615,641,14609,4.387700
572,46714,589,14645,4.021800
573,46761,449,12039,3.729500
574,47001,332,10422,3.185500
575,47006,393,11727,3.351200
576,47012,331,10188,3.248900
577,47111,581,14533,3.997700
578,47119,400,10911,3.666000
579,47122,354,9979,3.547400
580,47371,528,12226,4.318600
581,47446,292,9990,2.922900
582,47460,298,11471,2.597800
583,47586,331,10932,3.027800
584,47601,631,13896,4.540800
585,47620,647,13427,4.818600
586,47804,574,11020,5.208700
587,47842,334,10085,3.311800
588,47978,379,11793,3.213700
589,46107,433,12774,3.389600
590,46394,555,12258,4.527600
591,46407,341,12656,2.694300
592,46550,813,12311,6.603800
593,46582,702,12378,5.671300
594,47670,584,12352,4.727900
595,47805,673,12852,5.236500
596,46038,1553,37723,4.116800
597,46060,1419,34708,4.088300
598,46112,1353,33662,4.019300
599,46123,1394,31754,4.389900
600,46131,1152,31036,3.711800
601,46140,1180,38543,3.061500
602,46142,1194,30413,3.925900
603,46151,929,30921,3.004400
604,46203,1237,38950,3.175800
605,46219,1161,33930,3.421700
606,46220,1236,34830,3.548600
607,46222,1580,34044,4.641000
608,46224,1640,35094,4.673100
609,46235,1135,30825,3.682000
610,46237,1683,39624,4.247400
611,46254,1613,38095,4.234100
612,46368,1858,38691,4.802100
613,46383,1640,39687,4.132300
614,46385,1769,38866,4.551500
615,46410,1873,38340,4.885200
616,46514,2755,40263,6.842500
617,46526,2744,30671,8.946500
618,46544,1346,30759,4.375900
619,46902,1053,35697,2.949800
620,47304,1189,30516,3.896300
621,47362,1593,30243,5.267300
622,47403,795,30955,2.568200
623,47630,1778,34423,5.165100
624,47711,1444,31457,4.590300
625,47714,1395,34107,4.090000
626,47802,1822,34532,5.276200
627,47905,1477,38910,3.795900
628,47909,1528,39373,3.880800
629,46069,207,6664,3.106200
630,46072,317,9324,3.399800
631,46280,212,6793,3.120800
632,46402,186,6726,2.765300
633,46552,283,6834,4.141000
634,46556,717,7314,9.803100
635,46567,478,9405,5.082400
636,46777,288,6259,4.601300
637,46783,243,6396,3.799200
638,47060,233,6448,3.613500
639,47165,138,6438,2.143500
640,47306,83,6189,1.341000
641,47396,396,7030,5.633000
642,47441,386,9269,4.164400
643,47567,298,6021,4.949300
644,47885,424,9009,4.706400
645,46050,48,1706,2.813500
646,46115,33,1933,1.707100
647,46124,236,8127,2.903900
648,46371,120,3599,3.334200
649,46391,466,9726,4.791200
650,46392,248,7957,3.116700
651,46406,382,9900,3.858500
652,46539,95,2298,4.134000
653,46553,242,3428,7.059500
654,46617,650,9601,6.770100
655,46742,109,3488,3.125000
656,46767,620,8564,7.239600
657,46772,94,3411,2.755700
658,46819,412,8765,4.700500
659,46926,74,1708,4.332500
660,46940,96,2548,3.767600
661,46962,365,9728,3.752000
662,47022,117,3358,3.484200
663,47143,134,3015,4.444400
664,47348,354,9828,3.601900
665,47424,185,9525,1.942200
666,47429,172,7986,2.153700
667,47542,496,9622,5.154800
668,47553,259,8495,3.048800
669,47665,159,3637,4.371700
670,47838,131,4081,3.209900
671,47874,137,3414,4.012800
672,47944,101,3623,2.787700
673,46044,129,2965,4.350700
674,46064,558,17148,3.254000
675,46106,257,5928,4.335300
676,46121,105,5276,1.990100
677,46126,124,4668,2.656300
678,46181,161,4832,3.331900
679,46202,897,16335,5.491200
680,46347,106,4760,2.226800
681,46366,152,5791,2.624700
682,47803,949,21102,4.497200
683,47879,124,3302,3.755200
684,47920,57,2414,2.361200
685,46016,528,19225,2.746400
686,46062,1169,29730,3.932000
687,46128,43,1949,2.206200
688,46135,684,20992,3.258300
689,46236,945,27294,3.462200
690,46312,1753,29698,5.902700
691,46323,1154,22743,5.074000
692,46356,744,17524,4.245600
693,46614,1557,29573,5.264900
694,46743,93,1971,4.718400
695,46750,724,27221,2.659700
696,46793,126,4292,2.935600
697,46804,1102,27245,4.044700
698,46825,1212,27931,4.339200
699,46952,672,20308,3.309000
700,47018,182,4275,4.257300
701,47240,894,20832,4.291400
702,47260,36,1911,1.883800
703,47302,768,27592,2.783400
704,47327,158,4597,3.437000
705,47338,85,2827,3.006700
706,47355,73,2885,2.530300
707,47406,942,4730,19.915400
708,47421,1027,27831,3.690100
709,47443,Suppressed,Suppressed,Suppressed
710,47562,172,4658,3.692500
711,47715,1331,27063,4.918100
712,47933,900,27937,3.221500
713,47957,55,1894,2.903900
714,47963,76,1949,3.899400
715,47971,56,1865,3.002600
716,46077,1083,24512,4.418200
717,46158,663,23053,2.875900
718,46208,764,22239,3.435400
719,46214,1021,24306,4.200600
720,46218,902,29028,3.107300
721,46221,819,26393,3.103000
722,46234,902,24810,3.635600
723,46256,739,23647,3.125100
724,46304,1074,24207,4.436700
725,46321,1188,23603,5.033200
726,46324,1176,23165,5.076600
727,46517,2304,23764,9.695300
728,46528,1986,26104,7.608000
729,46563,1341,23599,5.682400
730,46580,1291,21338,6.050200
731,46725,778,23080,3.370800
732,46806,1306,23560,5.543200
733,46815,1036,26522,3.906100
734,46947,2431,28866,8.421600
735,46953,784,24177,3.242700
736,46970,911,23766,3.833200
737,47025,828,22932,3.610600
738,47274,1379,28770,4.793100
739,47331,1297,23429,5.535800
740,47408,800,24776,3.228900
741,47712,1244,26012,4.782400
742,46074,1234,26745,4.613900
743,46143,2025,48555,4.170500
744,46239,1092,25345,4.308500
745,46545,1191,25082,4.748400
746,46628,1278,25650,4.982400
747,47130,1671,44722,3.736400
748,47150,1854,47472,3.905400
749,47201,1410,41662,3.384300
750,47203,864,25806,3.348000
751,47303,1140,25365,4.494300
752,47374,1825,46875,3.893300
753,47401,966,41011,2.355400
754,47404,690,21026,3.281600
755,47546,1107,21009,5.269100
756,47591,1177,26770,4.396700
757,46032,1724,42234,4.082000
758,46226,1382,43904,3.147700
759,46227,2414,57086,4.228700
760,46307,3295,60619,5.435500
761,46350,1586,43650,3.633400
762,46360,1411,43625,3.234300
763,46516,2722,33501,8.125100
764,46835,1475,33604,4.389300
765,47906,3349,66972,5.000500
766,46033,1136,34889,3.256000
767,46037,1661,35891,4.627900
