_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
71,46984,Suppressed,Suppressed,Suppressed
72,47016,Suppressed,Suppressed,Suppressed
73,47114,Suppressed,Suppressed,Suppressed
74,47354,Suppressed,Suppressed,Suppressed
75,47386,Suppressed,Suppressed,Suppressed
76,47453,Suppressed,Suppressed,Suppressed
77,47528,Suppressed,Suppressed,Suppressed
78,47550,Suppressed,Suppressed,Suppressed
79,47568,Suppressed,Suppressed,Suppressed
80,47837,Suppressed,Suppressed,Suppressed
81,47855,Suppressed,Suppressed,Suppressed
82,47861,Suppressed,Suppressed,Suppressed
83,47866,Suppressed,Suppressed,Suppressed
84,47983,Suppressed,Suppressed,Suppressed
85,47994,Suppressed,Suppressed,Suppressed
86,46103,Suppressed,Suppressed,Suppressed
87,46348,Suppressed,Suppressed,Suppressed
88,46377,Suppressed,Suppressed,Suppressed
89,46379,Suppressed,Suppressed,Suppressed
90,46731,Suppressed,Suppressed,Suppressed
91,46799,Suppressed,Suppressed,Suppressed
92,46920,Suppressed,Suppressed,Suppressed
93,46943,Suppressed,Suppressed,Suppressed
94,47123,Suppressed,Suppressed,Suppressed
95,47162,Suppressed,Suppressed,Suppressed
96,47226,Suppressed,Suppressed,Suppressed
97,47524,Suppressed,Suppressed,Suppressed
98,47596,Suppressed,Suppressed,Suppressed
99,47612,Suppressed,Suppressed,Suppressed
100,47854,Suppressed,Suppressed,Suppressed
101,47881,Suppressed,Suppressed,Suppressed
102,47955,Suppressed,Suppressed,Suppressed
103,47981,Suppressed,Suppressed,Suppressed
104,46915,Suppressed,Suppressed,Suppressed
105,46931,Suppressed,Suppressed,Suppressed
106,47116,Suppressed,Suppressed,Suppressed
107,47120,Suppressed,Suppressed,Suppressed
108,47351,Suppressed,Suppressed,Suppressed
109,47431,Suppressed,Suppressed,Suppressed
110,47522,Suppressed,Suppressed,Suppressed
111,47537,Suppressed,Suppressed,Suppressed
112,47590,Suppressed,Suppressed,Suppressed
113,47640,Suppressed,Suppressed,Suppressed
114,47849,Suppressed,Suppressed,Suppressed
115,47857,Suppressed,Suppressed,Suppressed
116,47942,Suppressed,Suppressed,Suppressed
117,47949,Suppressed,Suppressed,Suppressed
118,47965,Suppressed,Suppressed,Suppressed
119,46057,Suppressed,Suppressed,Suppressed
120,46058,99,2149,4.606700
121,46150,Suppressed,Suppressed,Suppressed
122,46791,Suppressed,Suppressed,Suppressed
123,46913,Suppressed,Suppressed,Suppressed
124,46959,Suppressed,Suppressed,Suppressed
125,46987,Suppressed,Suppressed,Suppressed
126,46988,Suppressed,Suppressed,Suppressed
127,47010,Suppressed,Suppressed,Suppressed
128,47036,Suppressed,Suppressed,Suppressed
129,47270,Suppressed,Suppressed,Suppressed
130,47280,Suppressed,Suppressed,Suppressed
131,47325,Suppressed,Suppressed,Suppressed
132,47385,31,1612,1.923000
133,47449,Suppressed,Suppressed,Suppressed
134,47451,Suppressed,Suppressed,Suppressed
135,47465,Suppressed,Suppressed,Suppressed
136,47529,Suppressed,Suppressed,Suppressed
137,47578,Suppressed,Suppressed,Suppressed
138,47584,Suppressed,Suppressed,Suppressed
139,47597,Suppressed,Suppressed,Suppressed
140,47876,Suppressed,Suppressed,Suppressed
141,47943,Suppressed,Suppressed,Suppressed
142,46070,68,2351,2.892300
143,46162,Suppressed,Suppressed,Suppressed
144,46175,Suppressed,Suppressed,Suppressed
145,46745,33,1841,1.792500
146,46759,Suppressed,Suppressed,Suppressed
147,46974,13,1699,0.765100
148,47011,Suppressed,Suppressed,Suppressed
149,47017,Suppressed,Suppressed,Suppressed
150,47110,Suppressed,Suppressed,Suppressed
151,47223,Suppressed,Suppressed,Suppressed
152,47234,Suppressed,Suppressed,Suppressed
153,47244,Suppressed,Suppressed,Suppressed
154,47427,Suppressed,Suppressed,Suppressed
155,47469,23,1749,1.315000
156,47513,20,1841,1.086300
157,47516,Suppressed,Suppressed,Suppressed
158,47521,Suppressed,Suppressed,Suppressed
159,47551,Suppressed,Suppressed,Suppressed
160,47585,Suppressed,Suppressed,Suppressed
161,47966,Suppressed,Suppressed,Suppressed
162,47967,Suppressed,Suppressed,Suppressed
163,46076,25,1696,1.474000
164,46216,43,1697,2.533800
165,46301,Suppressed,Suppressed,Suppressed
166,46340,Suppressed,Suppressed,Suppressed
167,46365,Suppressed,Suppressed,Suppressed
168,46747,23,2693,0.854000
169,47003,Suppressed,Suppressed,Suppressed
170,47142,Suppressed,Suppressed,Suppressed
171,47339,Suppressed,Suppressed,Suppressed
172,47342,48,2693,1.782300
173,47369,Suppressed,Suppressed,Suppressed
174,47387,Suppressed,Suppressed,Suppressed
175,47468,Suppressed,Suppressed,Suppressed
176,47470,17,1735,0.979800
177,47514,15,1559,0.962100
178,47525,Suppressed,Suppressed,Suppressed
179,47535,Suppressed,Suppressed,Suppressed
180,47575,Suppressed,Suppressed,Suppressed
181,47577,Suppressed,Suppressed,Suppressed
182,47611,Suppressed,Suppressed,Suppressed
183,47619,32,1696,1.886700
184,47631,25,2042,1.224200
185,47637,25,1507,1.658900
186,47708,Suppressed,Suppressed,Suppressed
187,47832,Suppressed,Suppressed,Suppressed
188,47841,14,2138,0.654800
189,47929,Suppressed,Suppressed,Suppressed
190,47930,Suppressed,Suppressed,Suppressed
191,47974,Suppressed,Suppressed,Suppressed
192,46017,76,6025,1.261400
193,46035,Suppressed,Suppressed,Suppressed
194,46950,Suppressed,Suppressed,Suppressed
195,47135,Suppressed,Suppressed,Suppressed
196,47147,Suppressed,Suppressed,Suppressed
197,47163,28,1746,1.603600
198,47231,Suppressed,Suppressed,Suppressed
199,47264,Suppressed,Suppressed,Suppressed
200,47324,Suppressed,Suppressed,Suppressed
201,47360,24,1546,1.552300
202,47541,Suppressed,Suppressed,Suppressed
203,47557,Suppressed,Suppressed,Suppressed
204,47846,Suppressed,Suppressed,Suppressed
205,47848,25,1691,1.478400
206,47917,Suppressed,Suppressed,Suppressed
207,47921,Suppressed,Suppressed,Suppressed
208,47926,Suppressed,Suppressed,Suppressed
209,47940,Suppressed,Suppressed,Suppressed
210,47989,Suppressed,Suppressed,Suppressed
211,46068,30,2850,1.052600
212,46105,24,1928,1.244800
213,46156,Suppressed,Suppressed,Suppressed
214,46165,Suppressed,Suppressed,Suppressed
215,46531,Suppressed,Suppressed,Suppressed
216,46571,92,5532,1.663000
217,46702,12,2304,0.520800
218,46764,Suppressed,Suppressed,Suppressed
219,46766,Suppressed,Suppressed,Suppressed
220,46776,Suppressed,Suppressed,Suppressed
221,46788,51,3260,1.564400
222,46990,Suppressed,Suppressed,Suppressed
223,47038,12,1504,0.797800
224,47166,Suppressed,Suppressed,Suppressed
225,47281,Suppressed,Suppressed,Suppressed
226,47345,Suppressed,Suppressed,Suppressed
227,47352,Suppressed,Suppressed,Suppressed
228,47515,Suppressed,Suppressed,Suppressed
229,47531,Suppressed,Suppressed,Suppressed
230,47561,24,1588,1.511300
231,47588,Suppressed,Suppressed,Suppressed
232,47649,Suppressed,Suppressed,Suppressed
233,47833,Suppressed,Suppressed,Suppressed
234,47840,10,1500,0.666600
235,47858,Suppressed,Suppressed,Suppressed
236,47862,28,1610,1.739100
237,47941,Suppressed,Suppressed,Suppressed
238,47951,19,2252,0.843600
239,47968,Suppressed,Suppressed,Suppressed
240,47992,Suppressed,Suppressed,Suppressed
241,46049,Suppressed,Suppressed,Suppressed
242,46133,Suppressed,Suppressed,Suppressed
243,46147,45,3264,1.378600
244,46180,Suppressed,Suppressed,Suppressed
245,46763,26,1631,1.594100
246,46941,Suppressed,Suppressed,Suppressed
247,46986,23,1915,1.201000
248,46991,16,1797,0.890300
249,47115,30,2622,1.144100
250,47145,25,1998,1.251200
251,47230,26,2029,1.281400
252,47272,42,2041,2.057800
253,47273,17,1849,0.919400
254,47357,Suppressed,Suppressed,Suppressed
255,47373,24,2226,1.078100
256,47436,14,1663,0.841800
257,47527,47,1897,2.477500
258,47579,42,2659,1.579500
259,47581,62,3883,1.596700
260,47850,29,2456,1.180700
261,47922,32,1623,1.971600
262,47950,Suppressed,Suppressed,Suppressed
263,47977,18,2206,0.815900
264,47995,16,1743,0.917900
265,46030,37,3308,1.118500
266,46056,26,2246,1.157600
267,46065,42,3669,1.144700
268,46149,16,1890,0.846500
269,46374,Suppressed,Suppressed,Suppressed
270,46510,41,3631,1.129100
271,46532,27,1905,1.417300
272,46543,94,3654,2.572500
273,46737,83,7068,1.174300
274,46760,Suppressed,Suppressed,Suppressed
275,46917,27,1853,1.457000
276,46982,32,2573,1.243600
277,47326,13,2295,0.566400
278,47358,Suppressed,Suppressed,Suppressed
279,47523,106,3435,3.085800
280,47532,98,4627,2.118000
281,47598,57,3418,1.667600
282,47847,Suppressed,Suppressed,Suppressed
283,47859,Suppressed,Suppressed,Suppressed
284,47928,17,2047,0.830400
285,47948,Suppressed,Suppressed,Suppressed
286,47991,Suppressed,Suppressed,Suppressed
287,46039,Suppressed,Suppressed,Suppressed
288,46171,11,1695,0.648900
289,46524,40,2326,1.719600
290,46705,14,1583,0.884300
291,46730,Suppressed,Suppressed,Suppressed
292,46794,18,1587,1.134200
293,46798,8,1661,0.481600
294,46911,Suppressed,Suppressed,Suppressed
295,46939,22,2101,1.047100
296,46960,Suppressed,Suppressed,Suppressed
297,46979,83,4733,1.753600
298,46985,Suppressed,Suppressed,Suppressed
299,47020,Suppressed,Suppressed,Suppressed
300,47023,21,1636,1.283600
301,47030,33,1636,2.017100
302,47031,74,5368,1.378500
303,47037,39,4333,0.900000
304,47042,43,4504,0.954700
305,47137,Suppressed,Suppressed,Suppressed
306,47141,24,1668,1.438800
307,47175,Suppressed,Suppressed,Suppressed
308,47340,35,2914,1.201000
309,47341,21,2283,0.919800
310,47346,72,4082,1.763800
311,47356,93,5781,1.608700
312,47393,14,1704,0.821500
313,47456,Suppressed,Suppressed,Suppressed
314,47564,Suppressed,Suppressed,Suppressed
315,47615,22,1611,1.365600
316,46051,43,2826,1.521500
317,46160,58,6421,0.903200
318,46186,14,1753,0.798600
319,46205,510,25356,2.011300
320,46278,165,8197,2.012900
321,46311,654,20816,3.141800
322,46542,94,4198,2.239100
323,46555,47,2835,1.657800
324,46770,28,2716,1.030900
325,46773,38,3662,1.037600
326,46933,91,6414,1.418700
327,47032,68,3289,2.067400
328,47040,102,5480,1.861300
329,47041,73,6125,1.191800
330,47043,44,5250,0.838000
331,47124,69,4264,1.618100
332,47138,44,4373,1.006100
333,47164,54,3779,1.428900
334,47232,43,2839,1.514600
335,47320,125,4134,3.023700
336,47383,65,2960,2.195900
337,47394,62,8470,0.731900
338,47459,31,3795,0.816800
339,47471,33,2727,1.210100
340,47558,112,4406,2.541900
341,47613,50,2679,1.866300
342,47648,104,4373,2.378200
343,47868,21,2937,0.715000
344,47918,51,6321,0.806800
345,46148,45,5097,0.882800
346,46320,426,15508,2.746900
347,46327,355,12153,2.921000
348,46346,Suppressed,Suppressed,Suppressed
349,46349,40,3336,1.199000
350,46504,45,3413,1.318400
351,46554,75,4942,1.517600
352,46573,183,3565,5.133200
353,46590,91,4908,1.854100
354,46732,79,3169,2.492800
355,46740,38,4060,0.935900
356,46741,78,4647,1.678500
357,46746,116,4036,2.874100
358,46779,27,2166,1.246500
359,46785,17,1542,1.102400
360,46787,33,3893,0.847600
361,46910,73,3360,2.172600
362,46914,93,4908,1.894800
363,46928,57,4951,1.151200
364,46929,38,3214,1.182300
365,46938,43,3200,1.343700
366,47024,41,3226,1.270900
367,47118,25,3502,0.713800
368,47283,54,3386,1.594800
369,47305,45,4106,1.095900
370,47353,68,5879,1.156600
371,47405,37,4427,0.835700
372,47454,177,7688,2.302200
373,47638,116,3577,3.242900
374,47639,120,4069,2.949100
375,47725,453,15851,2.857800
376,47901,45,3518,1.279100
377,47923,52,3494,1.488200
378,47954,33,2220,1.486400
379,47993,36,3918,0.918800
380,46001,170,10459,1.625300
381,46048,26,2406,1.080600
382,46120,72,5954,1.209200
383,46130,29,2508,1.156200
384,46172,30,2427,1.236000
385,46182,62,1927,3.217400
386,46201,564,30962,1.821500
387,46382,31,2108,1.470500
388,46409,137,8932,1.533800
389,46570,Suppressed,Suppressed,Suppressed
390,46919,33,2390,1.380700
391,47108,23,2463,0.933800
392,47125,21,1658,1.266500
393,47177,Suppressed,Suppressed,Suppressed
394,47227,12,1598,0.750900
395,47235,14,1784,0.784700
396,47380,28,2004,1.397200
397,47384,20,2000,1.000000
398,47462,62,4871,1.272800
399,47713,351,11032,3.181600
400,47946,26,2044,1.272000
401,47975,Suppressed,Suppressed,Suppressed
402,47990,13,1627,0.799000
403,46041,557,23891,2.331400
404,46118,69,5015,1.375800
405,46167,102,6336,1.609800
406,46168,872,30309,2.877000
407,46204,372,5125,7.258500
408,46241,676,30670,2.204100
409,46268,564,24965,2.259100
410,46322,491,23727,2.069300
411,46342,706,31244,2.259600
412,46375,534,23820,2.241800
413,46530,741,30614,2.420400
414,46534,199,11263,1.766800
415,46601,162,6090,2.660000
416,46613,414,10893,3.800600
417,46748,119,5134,2.317800
418,46765,118,5341,2.209300
419,46774,274,16008,1.711600
420,46795,103,5608,1.836600
421,46802,185,11086,1.668700
422,46989,69,5195,1.328200
423,46992,149,16759,0.889000
424,47220,80,5652,1.415400
425,47330,79,5755,1.372700
426,47610,130,5195,2.502400
427,47660,112,4934,2.269900
428,47904,242,16277,1.486700
429,47932,114,5357,2.128000
430,46034,68,6730,1.010400
431,46122,241,14671,1.642600
432,46176,446,27816,1.603300
433,46229,646,27262,2.369500
434,46310,244,13565,1.798700
435,46403,212,12601,1.682400
436,46507,227,9128,2.486800
437,46561,294,13343,2.203400
438,46565,186,7950,2.339600
439,46574,117,8339,1.403000
440,46635,197,6654,2.960600
441,46701,96,7979,1.203100
442,46711,50,7698,0.649500
443,46723,66,7692,0.858000
444,46738,122,7918,1.540700
445,46809,140,8947,1.564700
446,46814,264,12281,2.149600
447,46923,190,8048,2.360800
448,47167,168,15014,1.118900
449,47807,243,13045,1.862700
450,47872,88,8890,0.989800
451,47882,176,8430,2.087700
452,46031,21,2161,0.971700
453,46052,372,22060,1.686300
454,46113,218,14063,1.550100
455,46163,186,11963,1.554700
456,46164,34,3957,0.859200
457,46254,1057,38095,2.774600
458,46368,753,38691,1.946100
459,46383,596,39687,1.501700
460,46385,674,38866,1.734100
461,46410,1023,38340,2.668200
462,46514,1348,40263,3.347900
463,46526,1424,30671,4.642800
464,46544,615,30759,1.999400
465,46902,558,35697,1.563100
466,47304,656,30516,2.149600
467,47362,815,30243,2.694800
468,47403,434,30955,1.402000
469,47630,1056,34423,3.067700
470,47711,833,31457,2.648000
471,47714,899,34107,2.635800
472,47802,841,34532,2.435400
473,47905,608,38910,1.562500
474,47909,648,39373,1.645700
475,46069,75,6664,1.125400
476,46072,175,9324,1.876800
477,46280,112,6793,1.648700
478,46402,123,6726,1.828700
479,46552,153,6834,2.238800
480,46556,375,7314,5.127100
481,46567,199,9405,2.115800
482,46777,131,6259,2.092900
483,46783,81,6396,1.266400
484,47060,106,6448,1.643900
485,47165,80,6438,1.242600
486,47306,62,6189,1.001700
487,47396,227,7030,3.229000
488,47441,242,9269,2.610800
489,47567,190,6021,3.155600
490,47885,188,9009,2.086800
491,46050,22,1706,1.289500
492,46115,15,1933,0.775900
493,46124,122,8127,1.501100
494,46371,55,3599,1.528200
495,46391,306,9726,3.146200
496,46392,104,7957,1.307000
497,46406,200,9900,2.020200
498,46539,33,2298,1.436000
499,46553,115,3428,3.354700
500,46617,428,9601,4.457800
501,46742,38,3488,1.089400
502,46767,355,8564,4.145200
503,46772,18,3411,0.527700
504,46819,195,8765,2.224700
505,46926,26,1708,1.522200
506,46940,30,2548,1.177300
507,46962,116,9728,1.192400
508,47022,43,3358,1.280500
509,47143,66,3015,2.189000
510,47348,139,9828,1.414300
511,47424,84,9525,0.881800
512,47429,89,7986,1.114400
513,47542,319,9622,3.315300
514,47553,156,8495,1.836300
515,47665,71,3637,1.952100
516,47838,38,4081,0.931100
517,47874,62,3414,1.816000
518,47944,21,3623,0.579600
519,46044,30,2965,1.011800
520,46064,289,17148,1.685300
521,46106,111,5928,1.872400
522,46121,64,5276,1.213000
523,46126,61,4668,1.306700
524,46181,65,4832,1.345100
525,46202,514,16335,3.146600
526,46347,43,4760,0.903300
527,46366,62,5791,1.070600
528,46404,429,17326,2.476000
529,46408,327,17030,1.920100
530,46562,77,4788,1.608100
531,46616,140,5667,2.470400
532,46721,93,5058,1.838600
533,46807,326,16072,2.028300
534,46936,116,5922,1.958700
535,46994,56,2684,2.086400
536,47126,75,4250,1.764700
537,47136,83,4178,1.986500
538,47140,34,2669,1.273800
539,47172,405,16059,2.521900
540,47243,56,5951,0.941000
541,47246,48,4342,1.105400
542,47368,53,2845,1.862900
543,47390,92,5310,1.732500
544,47438,75,4798,1.563100
545,47452,77,5359,1.436800
546,47635,77,5671,1.357700
547,47809,15,2687,0.558200
548,47952,36,2798,1.286600
549,47959,97,2822,3.437200
550,46011,236,16770,1.407200
551,46012,315,19414,1.622500
552,46013,254,17876,1.420800
553,46228,361,14755,2.446600
554,46240,425,18731,2.268900
555,46250,411,18546,2.216100
556,46319,371,18404,2.015800
557,46637,521,15314,3.402100
558,46703,332,18029,1.841400
559,46706,325,18630,1.744400
560,46733,270,18777,1.437900
561,46755,305,15062,2.024900
562,46808,285,19309,1.475900
563,46818,285,18790,1.516700
564,46975,205,14691,1.395400
565,47112,368,16722,2.200600
566,47170,277,14795,1.872200
567,47501,441,17535,2.514900
568,47720,574,17413,3.296300
569,47834,317,19215,1.649700
570,47960,313,15003,2.086200
571,46036,148,11663,1.268900
572,46040,259,9944,2.604500
573,46055,246,10193,2.413400
574,46173,114,11190,1.018700
575,46231,269,10440,2.576600
576,46259,191,11617,1.644100
577,46341,157,10426,1.505800
578,46373,309,13859,2.229500
579,46405,210,11746,1.787800
580,46506,204,10070,2.025800
581,46540,334,11702,2.854200
582,46615,342,14609,2.341000
583,46714,170,14645,1.160800
584,46761,226,12039,1.877200
585,47001,143,10422,1.372000
586,47006,164,11727,1.398400
587,47012,173,10188,1.698000
588,47111,338,14533,2.325700
589,47119,241,10911,2.208700
590,47122,204,9979,2.044200
591,47371,184,12226,1.504900
592,47446,159,9990,1.591500
593,47460,85,11471,0.740900
594,47586,127,10932,1.161700
595,47601,423,13896,3.044000
596,47620,343,13427,2.554500
597,47804,205,11020,1.860200
598,47842,127,10085,1.259200
599,47978,128,11793,1.085300
600,46107,229,12774,1.792700
601,46394,320,12258,2.610500
602,46407,220,12656,1.738300
603,46550,321,12311,2.607400
604,46582,279,12378,2.253900
605,47670,245,12352,1.983400
606,47805,258,12852,2.007400
607,46166,23,2306,0.997300
608,46184,202,11806,1.710900
609,46217,713,29358,2.428600
610,46225,129,7319,1.762500
611,46260,847,32406,2.613700
612,46303,240,14170,1.693700
613,46390,19,2796,0.679500
614,46501,93,3856,2.411800
615,46538,59,3867,1.525700
616,46784,31,2236,1.386400
617,46797,41,3957,1.036100
618,46803,249,9758,2.551700
619,46805,500,21306,2.346700
620,46816,587,18116,3.240200
621,46845,466,22117,2.106900
622,46901,631,37633,1.676700
623,46951,14,2170,0.645100
624,46978,28,2059,1.359800
625,46996,68,7139,0.952500
626,47102,142,7255,1.957200
627,47229,64,3231,1.980800
628,47265,268,20911,1.281600
629,47334,58,3263,1.777500
630,47336,26,3807,0.682900
631,47359,31,3143,0.986300
632,47433,26,4025,0.645900
633,47448,69,7505,0.919300
634,47520,22,3267,0.673400
635,47970,19,2034,0.934100
636,47987,32,4049,0.790300
637,46071,37,3417,1.082800
638,46075,100,2913,3.432800
639,46157,34,3639,0.934300
640,46161,65,2655,2.448200
641,46511,79,4435,1.781200
642,46536,65,3445,1.886700
643,46619,1029,21408,4.806600
644,46710,100,4679,2.137200
645,46792,36,3499,1.028800
646,46932,38,3448,1.102000
647,47106,88,4718,1.865100
648,47117,67,4429,1.512700
649,47129,573,19527,2.934300
650,47161,45,3735,1.204800
651,47250,233,21944,1.061700
652,47432,78,4537,1.719100
653,47512,50,3981,1.255900
654,47633,79,2542,3.107700
655,47634,32,2382,1.343400
656,47666,Suppressed,Suppressed,Suppressed
657,47710,461,19527,2.360800
658,47803,448,21102,2.123000
659,47879,75,3302,2.271300
660,47920,22,2414,0.911300
661,46016,335,19225,1.742500
662,46062,531,29730,1.786000
663,46128,20,1949,1.026100
664,46135,453,20992,2.157900
665,46236,574,27294,2.103000
666,46312,1081,29698,3.639900
667,46323,655,22743,2.880000
668,46356,325,17524,1.854500
669,46614,812,29573,2.745700
670,46743,35,1971,1.775700
671,46750,267,27221,0.980800
672,46793,37,4292,0.862000
673,46804,434,27245,1.592900
674,46825,569,27931,2.037100
675,46952,330,20308,1.624900
676,47018,92,4275,2.152000
677,47240,361,20832,1.732900
678,47260,19,1911,0.994200
679,47302,394,27592,1.427900
680,47327,57,4597,1.239900
681,47338,55,2827,1.945500
682,47355,21,2885,0.727900
683,47406,539,4730,11.395300
684,47421,388,27831,1.394100
685,47443,Suppressed,Suppressed,Suppressed
686,47562,111,4658,2.382900
687,47715,755,27063,2.789700
688,47933,388,27937,1.388800
689,47957,25,1894,1.319900
690,47963,20,1949,1.026100
691,47971,25,1865,1.340400
692,46077,546,24512,2.227400
693,46158,379,23053,1.644000
694,46208,442,22239,1.987400
695,46214,656,24306,2.698900
696,46218,649,29028,2.235700
697,46221,495,26393,1.875400
698,46234,558,24810,2.249000
699,46256,432,23647,1.826800
700,46304,408,24207,1.685400
701,46321,550,23603,2.330200
702,46324,636,23165,2.745500
703,46517,1171,23764,4.927600
704,46528,1034,26104,3.961000
705,46563,769,23599,3.258600
706,46580,491,21338,2.301000
707,46725,259,23080,1.122100
708,46806,824,23560,3.497400
709,46815,433,26522,1.632600
710,46947,1986,28866,6.880000
711,46953,413,24177,1.708200
712,46970,339,23766,1.426400
713,47025,365,22932,1.591600
714,47274,746,28770,2.592900
715,47331,500,23429,2.134100
716,47408,617,24776,2.490300
717,47712,705,26012,2.710200
718,46074,553,26745,2.067600
719,46143,1012,48555,2.084200
720,46239,597,25345,2.355400
721,46545,584,25082,2.328300
722,46628,744,25650,2.900500
723,47130,988,44722,2.209200
724,47150,1086,47472,2.287600
725,47201,724,41662,1.737700
726,47203,402,25806,1.557700
727,47303,733,25365,2.889800
728,47374,767,46875,1.636200
729,47401,620,41011,1.511700
730,47404,449,21026,2.135400
731,47546,641,21009,3.051000
732,47591,430,26770,1.606200
733,46032,969,42234,2.294300
734,46226,969,43904,2.207000
735,46227,1284,57086,2.249200
736,46307,1393,60619,2.297900
737,46350,745,43650,1.706700
738,46360,654,43625,1.499100
739,46516,1499,33501,4.474400
740,46835,628,33604,1.868800
741,47906,1495,66972,2.232200
742,46033,609,34889,1.745500
743,46037,939,35891,2.616200
744,46038,792,37723,2.099500
745,46060,627,34708,1.806400
746,46112,702,33662,2.085400
747,46123,819,31754,2.579200
748,46131,577,31036,1.859100
749,46140,571,38543,1.481400
750,46142,706,30413,2.321300
751,46151,378,30921,1.222400
752,46203,705,38950,1.810000
753,46219,760,33930,2.239900
754,46220,679,34830,1.949400
755,46222,1000,34044,2.937300
756,46224,1115,35094,3.177100
757,46235,828,30825,2.686100
758,46237,892,39624,2.251100
